year;make;model;trim;body;transmission;vin;state;condition;odometer;color;interior;mmr;sellingprice
2000;toyota;sienna;le;;automatic;4t3zf13c6yu266521;il;;180254;blue;tan;2125;1400
1999;BMW;3 Series;328i;Convertible;automatic;wbabk8337xey92913;fl;29;65930;red;beige;4250;4500
2000;Volkswagen;Jetta;GLS;Sedan;manual;3vwsa29m7ym017472;az;;186061;silver;black;925;1200
1999;Chevrolet;Silverado 1500;LS;Extended Cab;automatic;2gcec19t0x1159311;fl;1;203530;red;gray;1700;1450
2000;Volvo;S40;Base;Sedan;automatic;yv1vs2521yf424991;fl;;135084;red;gray;600;400
1999;Acura;TL;3.2;Sedan;automatic;19uua565xxa014038;tx;;158234;white;gray;1750;2300
1999;Cadillac;DeVille;Base;Sedan;;1g6kd54y5xu767696;pa;1;117142;silver;gray;1125;475
2000;Volkswagen;GTI;GLS 1.8T;Hatchback;automatic;wvwdh21j0yw555259;nj;;213000;silver;;350;600
2000;Volvo;S70;GLT SE;Sedan;;yv1ls56dxy2658370;wi;19;94529;black;beige;1650;1550
2000;Toyota;Camry;CE;Sedan;;4t1bg22k3yu925208;va;;173184;black;;1825;800
2000;Volkswagen;Passat;GLS 1.8T;Sedan;manual;wvwma23b6yp163455;ca;;161556;green;;750;1200
2000;Toyota;Celica;GT;Hatchback;automatic;jtddr32t4y0050900;fl;;97474;blue;black;2150;3300
1999;Audi;A6;2.8 Avant quattro;Wagon;automatic;wauda24b0xn101913;mn;;201652;green;gray;775;800
1999;Cadillac;Escalade;Base;SUV;automatic;1gyek13r8xr414658;wi;;183001;red;tan;1175;2600
1999;BMW;3 Series;323i;Sedan;automatic;wbaam3332xfp62086;ma;19;139844;blue;tan;1900;2000
1999;Cadillac;Escalade;Base;SUV;automatic;1gyek13rxxr418694;fl;;179615;white;beige;1200;1000
2000;Volvo;S70;GLT SE;Sedan;automatic;yv1ls56d9y2654634;nc;;126381;gray;gray;1250;2600
1999;Dodge;Ram Pickup 1500;Laramie SLT;Extended Cab;automatic;1b7hf13y6xj594185;ne;;130579;white;gray;2825;2700
1999;ford;expedition;4x2 ed bauer;;automatic;1fmru17l4xlb92268;fl;;249672;black;tan;550;750
1999;Dodge;Durango;SLT;SUV;automatic;1b4hs28y7xf631058;ne;;145597;black;gray;1225;1300
1999;Chrysler;Cirrus;LXi;Sedan;automatic;1c3ej56h6xn500100;va;22;140998;gold;tan;800;750
1999;chevrolet;suburban;2500k lt;;automatic;3gngk26j6xg224228;sc;2;102471;blue;tan;2475;2400
1999;dodge;ram;2500 lramie slt;;automatic;1b7kf2362xj570024;az;;175879;white;black;6900;5500
1999;Ford;Explorer;Eddie Bauer;SUV;automatic;1fmzu34e3xub77093;la;;174441;red;;925;2000
1999;Ford;Explorer;Sport;SUV;automatic;1fmyu22xxxuc49482;nv;;163357;green;;650;1000
1999;dodge;stratus;;;automatic;1b3ej46xxxn689896;mi;;1;gold;tan;950;300
1999;Chrysler;300M;Base;Sedan;automatic;2c3he66g2xh805357;nc;;144285;gray;;875;1500
1999;chevrolet;venture;fwd ext ls;;automatic;1gndx03e3xd321240;va;2;170368;red;gray;900;325
1999;Chevrolet;Blazer;LS;SUV;automatic;1gncs13w4x2139079;va;26;136820;white;gray;1225;800
1999;Ford;Contour;LX;Sedan;;1fafp6535xk190507;tx;;109235;white;;625;600
1999;ford;explorer;4x2 ed bauer;;automatic;1fmzu32p8xzb32836;ma;26;112394;blue;brown;1600;500
1999;dodge;durango;4x4 slt;;automatic;1b4hs28zxxf597173;ga;34;130056;silver;gray;1200;2500
1999;ford;expedition;4x2 ed bauer;;automatic;1fmru17l6xla80894;fl;;237230;black;beige;600;900
1999;Chevrolet;Suburban;1500 LT;SUV;automatic;3gnfk16r1xg203833;sc;32;178306;burgundy;tan;1150;1600
1999;Chevrolet;Blazer;Base;SUV;automatic;1gndt13w7x2175446;nv;2;143086;blue;;1200;700
1999;;;;;automatic;3b7hf13z6xg105231;wi;;179978;white;gray;2125;1100
1999;Ford;Crown Victoria;LX;Sedan;automatic;2fafp74wxxx106146;fl;;64479;blue;;2725;2900
1999;Ford;Expedition;Eddie Bauer;SUV;automatic;1fmpu18l2xla82728;ne;;146512;blue;tan;1550;1100
1999;chevrolet;venture;fwd ext ls;;automatic;1gndx03e7xd148788;ny;;124647;white;;1150;750
1999;Chevrolet;Prizm;Base;Sedan;automatic;1y1sk5489xz401449;ny;;127160;green;gray;975;350
1999;Dodge;Ram Pickup 1500;Laramie SLT;Regular Cab;automatic;1b7hc16y2xs188872;tx;19;108106;red;gray;2000;2800
1999;Dodge;Durango;SLT;SUV;automatic;1b4hs28yxxf636951;mn;;116070;brown;black;1550;1350
1999;Chrysler;Sebring;JXi;Convertible;;3c3el55hxxt598981;fl;;92919;green;;1000;600
1999;Chevrolet;Suburban;1500 LT;SUV;;3gnfk16r7xg153309;az;;174378;gold;tan;850;525
1999;;;;;;4b3au52n7xe029720;pa;19;123390;black;black;1025;300
1999;chevrolet;suburban;2500k lt;;automatic;3gngk26j8xg163884;az;;140278;white;;2200;400
1999;Dodge;Durango;SLT;SUV;automatic;1b4hs28y1xf524121;tx;27;187099;silver;gray;725;900
1999;Ford;Expedition;XLT;SUV;automatic;1fmru1767xla97374;fl;19;164667;white;tan;1050;600
1999;Chevrolet;Express Cargo;G1500;Van;automatic;1gcfg15w2x1045132;mi;2;136467;white;blue;1650;900
1999;Ford;Explorer;Limited;SUV;automatic;1fmzu32exxzc04778;pr;1;1;blue;gray;1500;300
1999;Chevrolet;Monte Carlo;LS;Coupe;automatic;2g1ww12m5x9110548;ny;;147089;burgundy;gray;750;350
1999;Ford;Explorer;Sport;SUV;manual;1fmyu22x8xuc23379;fl;;122355;green;gray;750;900
1999;chevrolet;venture;fwd ext lt;;automatic;1gndx03e1xd153131;il;;160400;blue;;875;750
1999;Dodge;Intrepid;ES;Sedan;automatic;2b3hd56j9xh745065;ga;2;267879;gold;gray;100;500
1999;Dodge;Intrepid;Base;Sedan;;2b3hd46r4xh822733;il;;124289;gray;;600;500
1999;Chevrolet;S-10;LS;Extended Cab;automatic;1gccs1945xk156441;mi;;81716;silver;gray;2050;1650
1999;Ford;Explorer;XLS;SUV;automatic;1fmzu32x4xzb10140;nv;2;211765;blue;;550;300
1999;Chrysler;Concorde;LXi;Sedan;automatic;2c3hd46j4xh510019;il;;133882;gold;;750;500
1999;Ford;Expedition;XLT;SUV;automatic;1fmru1862xlc50869;nj;33;152034;green;gray;1125;1550
1999;Dodge;Ram Pickup 1500;Laramie SLT;Extended Cab;;3b7hc13y0xg200075;va;25;116460;white;gray;1250;2700
1999;Chevrolet;Cavalier;Z24;Coupe;automatic;1g1jf12t9x7173607;va;2;161084;black;gray;850;300
1999;Chevrolet;Malibu;Base;Sedan;automatic;1g1nd52t6x6132520;va;19;150153;gold;tan;800;900
1999;Chrysler;300M;Base;Sedan;automatic;2c3he66g9xh240430;nc;;204564;black;tan;700;400
1999;dodge;dakota;4x4 ext;;automatic;1b7gg22y8xs274764;ny;;77314;red;;3750;1100
1999;dodge;stratus;;;automatic;1b3ej46x5xn597000;ne;;127417;green;gray;600;650
1999;Ford;Explorer;Sport;SUV;;1fmyu24e0xua14844;sc;19;137568;white;gray;675;700
1999;Chevrolet;Tahoe;LT;SUV;automatic;1gnec13r7xj553124;va;2;230537;gray;gray;800;600
1999;Chevrolet;Tahoe;LT;SUV;automatic;1gnec13r4xj400572;sc;1;297539;—;tan;525;450
1999;Ford;Econoline Wagon;E-350 Super Duty Chateau;Van;automatic;1fbne31l0xha99131;az;;145097;white;gray;1225;1000
1999;Chrysler;300M;Base;Sedan;automatic;2c3he66g7xh586234;fl;;166224;green;tan;800;350
1999;Ford;Econoline Cargo;E-250;Van;;1ftpe2427xhb96554;il;2;68628;white;;1725;600
1999;Chevrolet;Blazer;LT;SUV;automatic;1gndt13w4x2194360;oh;1;216365;red;tan;850;350
1999;Ford;Expedition;XLT;SUV;automatic;1fmru1764xla81584;la;;;brown;;1075;200
1999;Chevrolet;Malibu;LS;Sedan;automatic;1g1ne52m3x6254192;oh;25;110076;blue;tan;1000;550
1999;Dodge;Durango;SLT;SUV;automatic;1b4hr28y8xf533345;fl;;234040;black;tan;650;400
1999;Ford;Escort;LX;Sedan;manual;1fafp10p1xw100288;fl;19;76810;white;gray;650;800
1999;Chevrolet;Malibu;Base;Sedan;automatic;1g1nd52t2x6263203;tx;;155174;brown;brown;750;500
1999;Chevrolet;Malibu;Base;Sedan;automatic;1g1nd52t0x6131153;ne;;197869;white;tan;500;300
1999;Chevrolet;Blazer;LS;SUV;automatic;1gncs18w6xk191970;fl;19;134886;gray;gray;1000;600
1999;Chevrolet;Lumina;Base;Sedan;automatic;2g1wl52m8x9134889;il;;222951;burgundy;;500;400
1999;Chevrolet;Cavalier;Base;Coupe;;1g1jc1246x7316871;va;;54216;beige;;750;400
1999;;;;;automatic;1b4hs28z7xf532037;fl;;200219;black;;800;600
1999;Dodge;Durango;SLT;SUV;;1b4hs28y9xf705936;nj;19;160183;silver;gray;925;650
1999;Ford;Expedition;XLT;SUV;automatic;1fmpu18l1xlc46678;ny;;173270;blue;gray;1025;450
1999;Dodge;Durango;SLT;SUV;automatic;1b4hs28y7xf671401;il;;129425;blue;;1375;1100
1999;dodge;dakota;4x4 ext;;automatic;1b7gg22y8xs279804;wa;;171889;black;black;2050;800
1999;Chevrolet;Suburban;1500 LT;SUV;;1gnec16r6xj301313;tx;;172207;white;;1425;500
1999;ford;expedition;4x2 xlt;;;1fmru17lxxlb48758;ca;19;144077;silver;gray;1200;800
1999;Ford;Expedition;XLT;SUV;automatic;1fmru1769xlb14613;la;;197805;white;;875;700
1999;Ford;Crown Victoria;LX;Sedan;automatic;2fafp74w1xx191121;nv;;153892;blue;;1450;900
1999;Dodge;Durango;SLT;SUV;automatic;1b4hs28y9xf506045;ne;19;211084;red;gray;650;300
1999;Chrysler;300M;Base;Sedan;automatic;2c3he66g2xh609368;az;;182688;brown;brown;750;425
1999;Dodge;Durango;SLT;SUV;automatic;1b4hs28y2xf667580;oh;1;196661;red;gray;625;900
1999;chevrolet;venture;fwd ext ls;;automatic;1gndx03e5xd197620;fl;;200930;beige;beige;775;800
1999;Ford;Explorer;Sport;SUV;;1fmzu24e0xuc71541;nj;21;159065;red;gray;1125;400
1999;Ford;Expedition;XLT;SUV;automatic;1fmpu18l0xlb83847;ne;;179036;beige;tan;1025;1400
1999;chevrolet;s10;4x2 ext base;;automatic;1gccs19x7x8201161;il;;108484;black;;3025;3100
1999;Dodge;Intrepid;Base;Sedan;automatic;2b3hd46r8xh673792;az;;139074;white;black;550;650
1999;Ford;Explorer;Sport;SUV;automatic;1fmyu22x8xua40127;il;;170791;black;;600;300
1999;Honda;Accord;EX V6;Coupe;automatic;1hgcg2258xa016577;il;;177220;black;;1050;1000
1999;Ford;Taurus;LX;Sedan;automatic;1fafp52u5xa171095;nj;19;131220;gold;beige;575;300
1999;Ford;Explorer;XLT;SUV;;1fmzu34x2xza55040;mi;25;68214;green;gray;850;500
1999;ford;windstar;fwd base;;automatic;2fmza514xxba59919;ut;;139411;blue;;850;1050
1999;Ford;Taurus;LX;Sedan;automatic;1fafp52u5xg227887;ne;;204047;blue;gray;275;700
1999;ford;windstar;fwd base;;automatic;2fmza514xxbc56718;tx;;177121;blue;gray;675;650
1999;jeep;gr;cherokee 4x4 limited;;automatic;1j4gw68n4xc728245;ut;;259717;black;;725;950
1999;Ford;Explorer;XLT;SUV;automatic;1fmzu34exxzc06849;fl;;165594;beige;tan;650;700
1999;Ford;F-150;Lariat;Extended Cab;automatic;1ftrx17w6xkb56206;il;;171876;silver;;2150;1400
1999;Honda;Accord;LX V6;Coupe;automatic;1hgcg2241xa008506;nc;33;157014;white;tan;1400;2200
1999;Honda;Accord;EX;Sedan;automatic;jhmcg5650xc042426;la;;129557;blue;;1800;3800
1999;jeep;wrangler;4x4 4c se;;;1j4fy29pxxp488111;nc;;212856;green;;3875;3700
1999;Honda;Accord;LX;Sedan;automatic;1hgcg6654xa049352;va;19;125778;silver;beige;1375;2300
1999;ford;f250;4x4 crew lariat;;automatic;1ftnw21f2xec16612;mn;;163215;white;tan;10200;9250
1999;Honda;Civic;LX;Sedan;automatic;1hgej6672xl015801;mn;;133414;silver;gray;1800;1250
1999;Jeep;Grand Cherokee;Laredo;SUV;automatic;1j4gw58s4xc588455;fl;19;156509;red;gray;1525;1000
1999;Honda;Accord;EX V6;Coupe;automatic;1hgcg2252xa025601;va;2;203782;black;black;975;325
1999;Honda;Accord;LX;Sedan;automatic;1hgcg6650xa043788;nc;19;103403;white;beige;1475;2200
1999;Jeep;Grand Cherokee;Laredo;SUV;;1j4gw58s4xc616674;nc;19;211570;beige;black;1100;800
1999;Jeep;Grand Cherokee;Laredo;SUV;automatic;1j4gw58s7xc516875;mo;;187151;gray;;1375;700
1999;Honda;Civic;EX;Coupe;manual;1hgej814xxl022746;mn;;144899;silver;gray;1600;1400
1999;ford;ranger;4x4 ext sport;;automatic;1ftzr15v7xpa16219;mn;;154604;black;gray;2575;3000
1999;ford;f250;4x4 ext xlt;;automatic;1ftnx21s5xea38060;ca;;208307;purple;gray;1725;3600
1999;Honda;Accord;EX;Sedan;automatic;1hgcg5656xa046639;il;;149871;silver;;1700;1450
1999;Honda;Accord;EX;Sedan;;1hgcg5556xa004327;la;;168835;silver;;1400;1000
1999;Honda;Accord;EX;Coupe;automatic;1hgcg3254xa021958;fl;19;110222;purple;gray;1200;2100
1999;Honda;Accord;LX;Sedan;automatic;jhmcg5646xc003105;wi;;232109;green;gray;1000;1000
1999;Ford;Ranger;XLT;Regular Cab;automatic;1ftyr10c6xpb79526;fl;;101947;gold;beige;1850;2800
1999;Isuzu;Amigo;S  w/Soft Top;SUV;automatic;4s2cm57w0x4381719;il;;125829;red;;1475;800
1999;Jeep;Grand Cherokee;Laredo;SUV;;1j4gw58s0xc521285;va;21;190720;black;gray;1350;750
1999;Infiniti;QX4;Base;SUV;automatic;jnrar05y4xw049475;ca;2;188185;silver;beige;1925;1100
1999;ford;windstar;fwd lx;;automatic;2fmza5149xbb24534;tx;3;176610;blue;gray;750;650
1999;Ford;F-150;XLT;Extended Cab;;1ftrx17w0xkb78217;ca;;;gold;;1825;1900
1999;Ford;Mustang SVT Cobra;Base;Coupe;manual;1fafp47v8xf156685;oh;19;117468;red;black;6300;4400
1999;Ford;Mustang;Base;Convertible;manual;1fafp4445xf158034;nj;;89133;silver;;1975;2100
1999;Honda;Accord;EX V6;Sedan;automatic;1hgcg1650xa066670;va;19;299496;black;gray;875;1050
1999;jeep;gr;cherokee 4x4 laredo;;automatic;1j4gw58n0xc709640;fl;;162980;silver;gray;1175;1400
1999;Isuzu;Rodeo;LS;SUV;automatic;4s2cm58w6x4335004;ut;;127771;white;;925;1500
1999;Infiniti;G20;Base;Sedan;automatic;jnkcp11a5xt011685;mi;;247873;white;beige;550;200
1999;Honda;Accord;LX V6;Sedan;;1hgcg1646xa055650;va;;84640;purple;;2225;1700
1999;Jeep;Grand Cherokee;Laredo;SUV;automatic;1j4g258sxxc703751;la;;156731;brown;;1500;1900
1999;Honda;Accord;LX;Sedan;automatic;1hgcg5646xa122416;fl;;176895;gray;gray;1200;1300
1999;Infiniti;G20;Base;Sedan;;jnkcp11a0xt002165;az;;223790;black;;675;1200
1999;Jeep;Grand Cherokee;Laredo;SUV;automatic;1j4g258s4xc526307;nc;;147786;gray;gray;1575;1400
1999;Ford;Taurus;SE;Sedan;automatic;1fafp53s8xg299342;tx;;207785;burgundy;gray;375;400
1999;Ford;F-150;XLT;Extended Cab;automatic;1ftrx18w2xkb21189;ne;;144822;white;gray;1650;2500
1999;Ford;Taurus;SE;Sedan;automatic;1fafp53s8xa191449;fl;;159269;black;tan;625;650
1999;Honda;Civic;VP;Sedan;automatic;2hgej6610xh539490;fl;19;193628;green;beige;875;600
1999;ford;windstar;fwd base;;automatic;2fmza514xxba20926;mn;;172005;blue;tan;700;400
1999;Honda;Prelude;Base;Coupe;automatic;jhmbb6240xc003459;ca;;135240;green;;1550;2450
1999;Ford;Ranger;XL;Regular Cab;automatic;1ftyr10cxxpc07148;la;;237410;white;gray;850;425
1999;Isuzu;Rodeo;LS;SUV;automatic;4s2cm58wxx4320506;ny;;173350;silver;;925;800
1999;Jeep;Grand Cherokee;Laredo;SUV;;1j4gw58s8xc572842;il;;119952;red;;1700;2400
1999;jeep;wrangler;4x4 6c sahara;;manual;1j4fy49s8xp447069;tx;21;84527;black;beige;7175;6500
1999;GMC;Yukon;Denali;SUV;automatic;1gkek13rxxj782719;mi;;129508;red;gray;1875;2900
1999;Jeep;Grand Cherokee;Laredo;SUV;automatic;1j4gw58s1xc604742;ny;;183812;gold;gray;1400;600
1999;Honda;Civic;LX;Sedan;automatic;1hgej6674xl058147;il;;273932;silver;;625;500
1999;gmc truck;1500;sierra 4x4 sle;;automatic;1gtek19t9xe502165;mn;;188989;white;black;3750;1300
1999;Honda;Accord;LX;Sedan;automatic;1hgcg5648xa046133;mn;;198455;gray;gray;1125;650
1999;Honda;Civic;VP;Sedan;automatic;2hgej6616xh543852;va;19;324515;silver;gray;450;300
1999;Ford;Ranger;XLT;Regular Cab;manual;1ftyr10c9xta51711;fl;19;225065;black;gray;1025;700
1999;ford;ranger;4x4 ext xlt;;automatic;1ftzr15x4xpa60230;mn;;171804;green;gray;2425;1300
1999;GMC;Suburban;1500 SLT;SUV;automatic;1gkfk16r4xj791190;oh;1;218129;beige;gray;600;600
1999;jeep;gr;cherokee 4x4 limited;;automatic;1j4gw68n2xc715350;il;19;216628;gray;black;1000;950
1999;Honda;Accord;LX;Sedan;automatic;1hgcg5641xa048032;fl;;126449;silver;tan;1375;800
1999;Ford;Taurus;SE;Sedan;automatic;1fafp53s6xg315764;ma;25;72079;blue;gray;1050;450
1999;ford;f150;4x4 ext lariat;;automatic;2ftrx08l5xca23620;oh;22;115997;red;tan;2075;1900
1999;Honda;Accord;EX;Coupe;automatic;1hgcg3279xa027787;nc;19;157098;black;;1425;2000
1999;Honda;Civic;LX;Sedan;automatic;1hgej6670xl032869;il;;135395;green;;1775;975
1999;Honda;Civic;LX;Sedan;;1hgej6679xl036936;il;;172320;silver;;1475;1150
1999;;;;;;2fmda5244xbb52721;pa;2;1;red;beige;2225;325
1999;Honda;Civic;EX;Coupe;automatic;1hgej8249xl002938;fl;;193174;green;gray;1050;500
1999;Honda;CR-V;LX;SUV;automatic;jhlrd2848xc010396;fl;;89670;black;gray;2825;2500
1999;Infiniti;Q45;Base;Sedan;automatic;jnkby31axxm606563;fl;33;147232;white;gray;950;1550
1999;Ford;Mustang;Base;Coupe;manual;1fafp4044xf201042;ny;;141351;red;gray;1675;1150
1999;Infiniti;G20;Base;Sedan;;jnkcp11axxt021127;md;;211258;gray;;725;650
1999;Honda;Civic;EX;Coupe;manual;1hgej8142xl085341;va;28;263153;white;gray;1250;1100
1999;honda;odyssey;ex;;automatic;2hkrl1867xh542044;la;;145029;gray;;1450;700
1999;Infiniti;G20;Base;Sedan;automatic;jnkcp11a3xt020787;fl;19;165840;silver;beige;925;500
1999;Honda;Accord;LX;Sedan;automatic;1hgcg5640xa092796;ne;;157434;gray;gray;1275;1750
1999;Ford;Explorer;XLT;SUV;;1fmzu34e3xua79911;va;;227349;red;;475;300
1999;;;;;automatic;2gtek19t8x1519153;ne;2;118329;green;tan;3600;3600
1999;Ford;Taurus;SE;Sedan;;1fafp53u9xg263628;tx;3;179988;green;;625;550
1999;Ford;F-150;Lariat;Regular Cab;automatic;1ftrf17w2xnb12138;il;;121627;white;;1325;2200
1999;Honda;Accord;EX;Coupe;automatic;1hgcg3255xa005428;il;;124051;black;;1175;1200
1999;Honda;Civic;EX;Coupe;manual;1hgej8149xl067273;fl;;249691;green;gray;1300;400
1999;Honda;Accord;EX V6;Sedan;automatic;1hgcg165xxa057331;va;23;103356;beige;beige;1675;3600
1999;Honda;Accord;EX;Sedan;automatic;1hgcg5653xa051779;tx;;292490;black;gray;1000;700
1999;Ford;F-250 Super Duty;XLT;Crew Cab;automatic;1ftnw21l4xee92232;ga;25;163549;white;blue;4575;3200
1999;ford;ranger;4x4 ext xlt off/rd;;automatic;1ftzr15x4xpb33418;ne;;159321;red;gray;1975;2900
1999;;;;;automatic;2hkrl1854xh521322;ny;;167212;gray;gray;1025;650
1999;Honda;Prelude;Base;Coupe;automatic;jhmbb6240xc000495;il;;188648;green;;1200;1500
1999;ford;f150;4x4 ext xlt;;automatic;1ftrx18l6xnb98622;fl;;198451;red;gray;2075;1500
1999;Honda;Accord;EX;Coupe;automatic;1hgcg3256xa010685;fl;;245769;red;tan;800;600
1999;Honda;Accord;LX;Sedan;automatic;1hgcg6658xa047815;il;;200676;gray;;1100;900
1999;Ford;Mustang;Base;Coupe;;1fafp4049xf205765;va;;219900;red;;725;400
1999;Ford;Taurus;SE;Sedan;;1fafp53u1xg250548;md;;87067;red;;950;900
1999;Honda;Accord;EX;Sedan;automatic;1hgcg6678xa099916;ma;;188339;silver;tan;1500;425
1999;Honda;Accord;EX;Sedan;manual;jhmcg5659xc024751;mn;;172201;white;tan;1575;1550
1999;Ford;Mustang;Base;Coupe;manual;1fafp4047xf191199;az;;64718;silver;gray;2525;4700
1999;Honda;CR-V;LX;SUV;automatic;jhlrd2841xc015665;fl;;106855;blue;;2625;2800
1999;ford;ranger;4x4 ext xlt;;automatic;1ftzr15x1xpb80809;ne;;89356;green;gray;3650;4200
1999;;;;;automatic;1ftyr14v9xpa41376;il;;134760;green;;2375;2550
1999;Honda;Passport;EX;SUV;automatic;4s6cm58wxx4423729;ne;2;120321;silver;gray;725;325
1999;Saturn;S-Series;SL1;Sedan;automatic;1g8zh5287xz199399;az;;214981;brown;black;650;625
1999;mercury;mountaineer;awd;;automatic;4m2du55p0xuj15753;nv;2;166909;gray;;725;650
1999;Saturn;S-Series;SL2;Sedan;automatic;1g8zk5275xz330077;mo;;253517;black;;400;200
1999;Suzuki;Esteem;GL;Wagon;automatic;js2gb31w1x5160470;fl;;171433;black;gray;625;200
1999;Lexus;RX 300;Base;SUV;automatic;jt6hf10u3x0072452;mo;;178055;green;;3400;2300
1999;subaru;forester;l;;automatic;jf1sf6359xh716902;wa;;135499;green;beige;1750;1750
1999;Mitsubishi;Galant;ES;Sedan;automatic;4a3aa46g3xe140440;pr;19;195936;green;gray;400;300
1999;Mercedes-Benz;E-Class;E320;Sedan;automatic;wdbjf65h9xa801517;ma;25;155372;black;black;1475;2200
1999;Pontiac;Grand Am;SE1;Sedan;automatic;1g2ne52e5xm854910;ne;;165688;white;gray;800;1000
1999;Mazda;626;ES;Sedan;automatic;1yvgf22c2x5812939;ny;;132631;green;tan;900;500
1999;Nissan;Frontier;SE;Extended Cab;manual;1n6dd26s8xc344840;fl;;66979;white;gray;2500;2900
1999;Pontiac;Firebird;Base;Hatchback;;2g2fs22k5x2207883;il;;94480;gray;;1850;1300
1999;nissan;pathfinder;se;;manual;jn8ar07y4xw385676;mn;19;217555;red;gray;1125;450
1999;Saturn;S-Series;SL1;Sedan;automatic;1g8zh528xxz133302;md;;88418;green;;925;300
1999;Saturn;S-Series;SL2;Sedan;automatic;1g8zk5275xz237091;wa;2;171652;white;gray;500;150
1999;Saab;9-3;SE;Convertible;automatic;ys3df78n5x7001034;ma;23;112750;black;gray;1375;425
1999;Nissan;Altima;GXE;Sedan;automatic;1n4dl01d4xc183248;sc;;234434;black;gray;575;900
1999;Toyota;4Runner;SR5;SUV;automatic;jt3gn86r8x0120082;la;;222038;silver;;2150;1900
1999;Subaru;Legacy;Outback;Wagon;;4s3bg6851x7612104;va;;63892;green;;2575;650
1999;Mercury;Sable;GS;Sedan;automatic;1mefm50u7xa665477;fl;;151113;red;gray;675;800
1999;Lincoln;Town Car;Executive;Sedan;automatic;1lnhm81w5xy663709;az;4;166639;black;black;1775;350
1999;Lexus;RX 300;Base;SUV;automatic;jt6hf10u8x0025885;ma;28;172721;silver;gray;3450;3700
1999;Lexus;ES 300;Base;Sedan;automatic;jt8bf28g7x0146697;il;;134161;white;;2025;2400
1999;Mazda;626;LX;Sedan;automatic;1yvgf22c2x5815663;ne;;148377;green;tan;975;1100
1999;Mazda;Protege;LX;Sedan;automatic;jm1bj222xx0169985;fl;;1;green;gray;1525;600
1999;Lexus;RX 300;Base;SUV;;jt6hf10u6x0018580;pa;2;154972;white;tan;3175;2500
1999;porsche;911;cab carrera 2;;manual;wp0ca2997xs650269;nv;21;196850;black;black;8300;6800
1999;nissan;quest;se;;automatic;4n2xn11t5xd831573;ny;;91653;red;gray;1100;950
1999;Mercury;Grand Marquis;GS;Sedan;automatic;2mefm74w3xx610894;fl;;182608;gold;tan;950;1450
1999;Mercury;Grand Marquis;GS;Sedan;;2mefm74w9xx615761;il;;96963;gray;;1500;600
1999;Mercury;Grand Marquis;GS;Sedan;automatic;2mefm74w5xx643640;fl;;160667;blue;blue;1075;700
1999;Lexus;ES 300;Base;Sedan;automatic;jt8bf28g5x0196515;il;;180246;black;;1725;1000
1999;Mercedes-Benz;E-Class;E320 4MATIC;Sedan;automatic;wdbjf82hxxx024908;va;26;155389;white;gray;1350;2600
1999;Saturn;S-Series;SL2;Sedan;automatic;1g8zk5275xz138819;ma;;123073;burgundy;tan;850;400
1999;Lexus;ES 300;Base;Sedan;automatic;jt8bf28g7x5069624;tx;19;186547;black;gray;1800;1300
1999;Pontiac;Sunfire;GT;Convertible;automatic;4g2jb32txxb202790;az;;120865;white;gray;225;1000
1999;Plymouth;Breeze;Base;Sedan;automatic;1p3ej46c8xn606946;ma;;100804;green;gray;725;600
1999;Toyota;4Runner;Limited;SUV;automatic;jt3hn87r5x0206047;ny;;122153;silver;gray;4400;3550
1999;Lincoln;Town Car;Cartier;Sedan;automatic;1lnhm83wxxy638057;ne;;166041;white;gray;1375;1400
1999;Nissan;Altima;XE;Sedan;automatic;1n4dl01d9xc196660;fl;23;147043;beige;beige;950;1900
1999;Mercedes-Benz;S-Class;S320 SWB;Sedan;automatic;wdbga32g8xa420115;ga;31;259017;silver;gray;550;1400
1999;Pontiac;Grand Am;SE;Sedan;automatic;1g2ne52t9xm933432;ga;;373703;red;tan;150;1100
1999;Nissan;Altima;GLE;Sedan;automatic;1n4dl01d2xc136817;ga;35;83438;burgundy;beige;1200;3500
1999;Mercedes-Benz;CLK-Class;CLK320;Convertible;automatic;wdblk65g8xt007611;nj;;130649;burgundy;;1725;1700
1999;Mazda;Protege;LX;Sedan;manual;jm1bj2228x0140985;va;2;184633;blue;gray;575;400
1999;Mercury;Sable;LS;Sedan;automatic;1mefm53s7xg629795;pa;;187415;brown;beige;475;325
1999;Subaru;Impreza;Outback Sport;Wagon;;jf1gf4851xg806036;nv;;108510;black;;2075;1000
1999;Mercury;Grand Marquis;LS;Sedan;automatic;2mefm75w9xx616875;ma;19;135665;white;tan;675;500
1999;Oldsmobile;Intrigue;GL;Sedan;automatic;1g3ws52k7xf332959;il;;194627;red;;525;725
1999;Toyota;4Runner;SR5;SUV;manual;jt3hn86rxx0204604;ny;;168004;green;tan;3800;1550
1999;Nissan;Maxima;SE;Sedan;automatic;jn1ca21d0xt820713;ny;;107149;gray;gray;1250;600
1999;pontiac;montana;ext;;automatic;1gmdx03e7xd344024;ne;19;183693;white;tan;700;300
1999;Kia;Sportage;Base;SUV;automatic;kndjb7234x5608342;tx;1;96309;beige;gray;700;300
1999;mercedes;e300dt;;;automatic;wdbjf25h1xa838571;va;21;210902;beige;beige;3050;2700
1999;Mercedes-Benz;S-Class;S320 SWB;Sedan;automatic;wdbga32g3xa431359;il;;148458;black;;2000;700
